lot_area,overall_qual,year_built,year_remod/add,1st_flr_sf,gr_liv_area,full_bath,totrms_abvgrd,fireplaces,wood_deck_sf,open_porch_sf,saleprice
6615.0,6.0,1923,1950,1432.0,1432.0,1.0,6.0,1.0,266.0,61.0,149000.0
8773.0,7.0,2004,2004,1414.0,1414.0,2.0,6.0,0.0,132.0,105.0,185500.0
11088.0,8.0,2002,2002,1358.0,1358.0,1.0,5.0,1.0,68.0,166.0,220000.0
9158.0,8.0,2007,2007,1496.0,1496.0,2.0,7.0,0.0,168.0,130.0,225000.0
8280.0,6.0,1950,1950,932.0,932.0,1.0,4.0,1.0,0.0,0.0,124000.0
8544.0,3.0,1950,1950,1040.0,1040.0,2.0,6.0,0.0,0.0,0.0,92900.0
8635.0,5.0,1925,1950,1072.0,1072.0,1.0,5.0,0.0,0.0,0.0,126500.0
12735.0,4.0,1972,1972,864.0,864.0,1.0,5.0,0.0,216.0,0.0,111250.0
11000.0,8.0,2000,2000,997.0,2285.0,2.0,8.0,1.0,0.0,56.0,248000.0
7590.0,5.0,1963,1963,1117.0,1117.0,1.0,6.0,0.0,0.0,0.0,136870.0
4435.0,6.0,2003,2003,848.0,848.0,1.0,4.0,0.0,140.0,0.0,133000.0
10152.0,5.0,1956,1956,1048.0,1048.0,1.0,6.0,0.0,0.0,20.0,135000.0
10295.0,4.0,1969,1969,936.0,936.0,1.0,4.0,0.0,16.0,0.0,111900.0
7763.0,5.0,1962,1980,1283.0,1283.0,1.0,6.0,0.0,0.0,0.0,140000.0
17120.0,4.0,1959,1959,1120.0,1588.0,2.0,7.0,1.0,0.0,59.0,134432.0
10120.0,8.0,1994,1994,1203.0,2526.0,2.0,8.0,1.0,309.0,78.0,290000.0
10820.0,7.0,1999,1999,988.0,1873.0,2.0,7.0,1.0,202.0,123.0,235500.0
9600.0,6.0,1900,2004,940.0,1416.0,1.0,7.0,0.0,0.0,24.0,156500.0
8121.0,6.0,2000,2000,953.0,1664.0,2.0,7.0,1.0,100.0,40.0,172400.0
11639.0,7.0,2007,2008,1428.0,1428.0,2.0,6.0,0.0,0.0,120.0,182000.0
13758.0,9.0,2005,2006,1792.0,1792.0,2.0,6.0,1.0,204.0,49.0,372397.0
9771.0,6.0,1995,2002,1093.0,2814.0,2.0,9.0,1.0,48.0,32.0,260000.0
9000.0,5.0,1919,1950,819.0,819.0,1.0,4.0,0.0,0.0,0.0,72000.0
10320.0,3.0,1915,1950,808.0,1344.0,2.0,8.0,0.0,42.0,0.0,82375.0
10448.0,6.0,1972,1972,1378.0,2119.0,2.0,7.0,1.0,0.0,104.0,158000.0
8635.0,5.0,1948,2001,1072.0,1285.0,1.0,6.0,0.0,0.0,0.0,127000.0
12327.0,8.0,1983,2009,1496.0,2132.0,1.0,5.0,1.0,349.0,40.0,316600.0
11512.0,6.0,1959,2006,1357.0,1357.0,1.0,5.0,1.0,0.0,0.0,177000.0
14684.0,7.0,1990,1991,2196.0,2196.0,2.0,7.0,1.0,84.0,70.0,271900.0
2665.0,5.0,1976,1976,616.0,1304.0,1.0,4.0,1.0,141.0,24.0,115000.0
5250.0,8.0,1872,1987,938.0,2358.0,2.0,8.0,0.0,0.0,54.0,122000.0
9245.0,7.0,2006,2006,939.0,1797.0,2.0,8.0,0.0,144.0,53.0,213500.0
7200.0,5.0,1950,1950,1040.0,1040.0,1.0,5.0,0.0,0.0,0.0,109500.0
6000.0,5.0,1948,1950,789.0,789.0,1.0,5.0,0.0,0.0,0.0,115000.0
3628.0,7.0,2004,2004,1143.0,1143.0,1.0,5.0,1.0,0.0,191.0,176400.0
9156.0,6.0,1968,1968,1489.0,1489.0,2.0,7.0,1.0,0.0,0.0,185750.0
9066.0,8.0,1999,2000,1004.0,1852.0,2.0,7.0,2.0,224.0,106.0,230000.0
6410.0,4.0,1958,1958,960.0,960.0,1.0,5.0,0.0,0.0,0.0,90000.0
7244.0,5.0,1970,1970,768.0,768.0,1.0,5.0,0.0,104.0,0.0,129500.0
10152.0,6.0,1956,1994,1124.0,1124.0,1.0,6.0,1.0,0.0,211.0,153000.0
7500.0,6.0,2006,2007,1100.0,1100.0,1.0,6.0,0.0,0.0,136.0,146000.0
17360.0,6.0,1949,1950,1019.0,1556.0,2.0,6.0,1.0,0.0,0.0,172500.0
9600.0,6.0,1976,1976,1262.0,1262.0,2.0,6.0,1.0,298.0,0.0,181500.0
10667.0,7.0,1996,1996,827.0,1661.0,2.0,6.0,1.0,158.0,61.0,212000.0
10530.0,7.0,1978,1978,945.0,1857.0,2.0,8.0,1.0,400.0,105.0,188900.0
5000.0,3.0,1946,1950,666.0,666.0,1.0,4.0,0.0,0.0,52.0,64500.0
17082.0,6.0,1978,1992,1117.0,1981.0,2.0,8.0,1.0,336.0,104.0,230000.0
16287.0,5.0,1925,1950,901.0,1351.0,1.0,7.0,1.0,0.0,0.0,122000.0
11050.0,5.0,1956,1956,1005.0,1005.0,1.0,6.0,1.0,0.0,0.0,133500.0
2665.0,5.0,1976,1976,925.0,1475.0,2.0,6.0,1.0,92.0,26.0,129500.0
10389.0,8.0,2003,2003,1978.0,1978.0,2.0,8.0,1.0,188.0,25.0,318000.0
9658.0,8.0,2006,2006,1606.0,1606.0,2.0,6.0,1.0,230.0,60.0,255900.0
7500.0,6.0,2004,2004,1158.0,1158.0,1.0,5.0,0.0,0.0,50.0,143500.0
14122.0,8.0,2005,2006,1822.0,1822.0,2.0,8.0,1.0,0.0,119.0,259000.0
8737.0,6.0,1923,1950,915.0,1635.0,1.0,6.0,1.0,0.0,38.0,210000.0
8750.0,5.0,1970,1970,1002.0,1002.0,1.0,5.0,0.0,0.0,0.0,148500.0
8499.0,6.0,2006,2007,616.0,1412.0,2.0,6.0,1.0,0.0,36.0,156932.0
11072.0,5.0,1965,1965,1728.0,1728.0,2.0,10.0,0.0,0.0,0.0,145000.0
6762.0,7.0,2007,2007,1290.0,1290.0,2.0,6.0,1.0,168.0,0.0,200000.0
3230.0,6.0,1999,1999,742.0,1471.0,2.0,6.0,0.0,0.0,24.0,172500.0
11143.0,8.0,2004,2005,1580.0,2466.0,3.0,8.0,1.0,159.0,214.0,340000.0
8925.0,8.0,2007,2007,1466.0,1466.0,2.0,7.0,0.0,100.0,18.0,201000.0
10356.0,5.0,1975,1975,969.0,969.0,1.0,5.0,0.0,0.0,0.0,122000.0
12299.0,7.0,1978,1985,1664.0,1664.0,2.0,7.0,1.0,0.0,0.0,213000.0
9900.0,6.0,1967,1967,1691.0,1691.0,1.0,5.0,0.0,0.0,67.0,175000.0
6762.0,7.0,2007,2007,1208.0,1208.0,2.0,6.0,0.0,105.0,54.0,195400.0
11625.0,5.0,1967,1967,1052.0,1052.0,1.0,6.0,1.0,0.0,215.0,113500.0
6435.0,6.0,1939,1950,972.0,1577.0,1.0,6.0,1.0,0.0,0.0,140200.0
8450.0,5.0,1968,1968,909.0,909.0,1.0,5.0,0.0,0.0,155.0,116000.0
8340.0,6.0,1977,1977,686.0,1388.0,1.0,6.0,0.0,406.0,36.0,157500.0
6911.0,5.0,1924,1950,1301.0,1301.0,1.0,5.0,0.0,0.0,0.0,100000.0
8800.0,6.0,1964,1964,1251.0,1251.0,1.0,6.0,2.0,0.0,116.0,160000.0
10739.0,7.0,2002,2001,1444.0,1444.0,2.0,6.0,0.0,144.0,40.0,203000.0
8012.0,6.0,1980,1980,923.0,923.0,2.0,5.0,1.0,80.0,0.0,143000.0
16226.0,8.0,1998,1999,1210.0,2452.0,2.0,9.0,1.0,208.0,50.0,267000.0
10899.0,4.0,1964,1964,1224.0,1224.0,2.0,8.0,0.0,0.0,0.0,103000.0
4500.0,6.0,1998,1998,1337.0,1337.0,2.0,5.0,0.0,0.0,199.0,153500.0
16647.0,5.0,1975,1981,1701.0,1701.0,2.0,6.0,2.0,0.0,0.0,171000.0
8707.0,4.0,1924,1950,1093.0,1669.0,1.0,9.0,0.0,0.0,0.0,107000.0
8300.0,6.0,1968,1968,952.0,952.0,1.0,5.0,0.0,0.0,0.0,128500.0
9770.0,5.0,1957,1957,922.0,922.0,1.0,5.0,0.0,0.0,34.0,116000.0
17400.0,5.0,1977,1977,1126.0,1126.0,2.0,5.0,1.0,295.0,41.0,160000.0
5070.0,8.0,1992,1992,1280.0,1280.0,2.0,5.0,0.0,0.0,82.0,180000.0
7920.0,5.0,1970,2002,914.0,914.0,1.0,5.0,0.0,120.0,0.0,133000.0
7020.0,7.0,1997,1997,1368.0,1368.0,2.0,8.0,0.0,0.0,48.0,215000.0
7500.0,6.0,1942,1950,753.0,1494.0,1.0,7.0,2.0,0.0,0.0,177500.0
10612.0,8.0,2006,2006,1534.0,1534.0,2.0,7.0,1.0,168.0,46.0,215000.0
6120.0,5.0,1938,1950,994.0,1582.0,2.0,6.0,1.0,189.0,0.0,150000.0
10004.0,6.0,1964,1964,1516.0,1516.0,1.0,6.0,0.0,0.0,0.0,167000.0
8250.0,5.0,1935,1950,1032.0,1032.0,1.0,6.0,1.0,0.0,0.0,125000.0
12205.0,3.0,1949,1992,1588.0,1588.0,2.0,6.0,0.0,0.0,0.0,65000.0
11175.0,7.0,2007,2007,1316.0,1316.0,2.0,6.0,1.0,0.0,20.0,200141.0
8660.0,5.0,1900,1993,928.0,2168.0,2.0,11.0,0.0,467.0,160.0,123000.0
12375.0,5.0,1951,1951,1081.0,1422.0,1.0,7.0,1.0,0.0,0.0,137500.0
8070.0,4.0,1994,1995,990.0,990.0,1.0,5.0,0.0,0.0,0.0,123600.0
8658.0,6.0,1965,1965,1324.0,1324.0,2.0,6.0,1.0,0.0,138.0,160000.0
8063.0,6.0,2000,2000,948.0,1690.0,2.0,7.0,1.0,100.0,48.0,181000.0
8235.0,5.0,1955,1995,825.0,825.0,1.0,4.0,0.0,140.0,50.0,125000.0
11700.0,6.0,1968,1968,829.0,1556.0,1.0,8.0,0.0,0.0,0.0,154000.0
8450.0,5.0,1968,1968,1056.0,1056.0,1.0,6.0,1.0,0.0,85.0,142000.0
5748.0,8.0,2005,2006,1778.0,1778.0,2.0,5.0,1.0,123.0,53.0,375000.0
10500.0,4.0,1971,1971,864.0,864.0,1.0,5.0,1.0,0.0,0.0,115000.0
7500.0,7.0,2004,2005,1221.0,1221.0,2.0,6.0,0.0,0.0,113.0,185000.0
10042.0,6.0,1920,1995,740.0,865.0,1.0,4.0,1.0,0.0,0.0,108500.0
2544.0,7.0,2005,2005,520.0,1223.0,2.0,4.0,0.0,0.0,166.0,147400.0
3768.0,7.0,1999,1999,713.0,1452.0,2.0,6.0,0.0,0.0,34.0,156000.0
10320.0,5.0,1915,1978,880.0,1308.0,2.0,6.0,0.0,0.0,0.0,120000.0
9734.0,7.0,2004,2004,744.0,1374.0,2.0,7.0,0.0,0.0,0.0,167000.0
3182.0,7.0,2005,2006,1504.0,1504.0,2.0,7.0,1.0,156.0,20.0,191000.0
8872.0,6.0,1997,1997,754.0,1384.0,2.0,7.0,1.0,0.0,0.0,161500.0
12198.0,5.0,1955,1975,1411.0,1411.0,1.0,7.0,1.0,278.0,82.0,130000.0
8480.0,5.0,1963,1963,970.0,970.0,1.0,5.0,0.0,0.0,24.0,132500.0
10200.0,5.0,1970,1970,904.0,904.0,1.0,5.0,0.0,143.0,0.0,144000.0
9555.0,5.0,1979,1979,1100.0,2233.0,2.0,11.0,0.0,0.0,0.0,141000.0
7200.0,4.0,1972,2006,875.0,875.0,1.0,5.0,0.0,352.0,0.0,117000.0
6780.0,6.0,1935,1982,520.0,754.0,1.0,5.0,0.0,53.0,0.0,84500.0
9100.0,5.0,1965,1965,925.0,925.0,1.0,5.0,0.0,0.0,0.0,117500.0
9600.0,5.0,1940,1950,976.0,1308.0,1.0,7.0,2.0,0.0,70.0,160000.0
14175.0,5.0,1956,1998,1375.0,1375.0,1.0,6.0,1.0,0.0,0.0,187000.0
9000.0,5.0,1974,1974,896.0,1792.0,2.0,8.0,0.0,0.0,45.0,133000.0
3635.0,7.0,2007,2007,1569.0,1569.0,2.0,7.0,1.0,143.0,20.0,175900.0
10933.0,9.0,2009,2009,1680.0,1680.0,1.0,8.0,1.0,185.0,24.0,323262.0
8450.0,7.0,2003,2003,1337.0,1337.0,2.0,6.0,0.0,0.0,39.0,185000.0
8550.0,6.0,1934,1950,816.0,816.0,1.0,4.0,1.0,228.0,0.0,129800.0
12182.0,7.0,2005,2005,1541.0,1541.0,2.0,7.0,1.0,0.0,70.0,220000.0
6120.0,4.0,1935,1995,989.0,1573.0,1.0,6.0,0.0,0.0,0.0,133000.0
10800.0,4.0,1949,1996,832.0,1461.0,2.0,6.0,0.0,0.0,204.0,133500.0
12760.0,6.0,1976,1976,2048.0,2048.0,3.0,9.0,0.0,0.0,0.0,170000.0
7655.0,6.0,1993,1994,910.0,1642.0,2.0,7.0,1.0,290.0,84.0,168000.0
10560.0,6.0,1922,1994,868.0,1470.0,1.0,6.0,0.0,0.0,0.0,140750.0
7500.0,6.0,1999,2003,957.0,2299.0,3.0,7.0,1.0,188.0,30.0,204000.0
9505.0,7.0,2001,2001,884.0,2035.0,2.0,8.0,1.0,144.0,48.0,222500.0
10205.0,5.0,1962,1962,999.0,999.0,1.0,6.0,0.0,150.0,72.0,134500.0
4379.0,8.0,2004,2004,1378.0,1378.0,2.0,6.0,1.0,160.0,56.0,214000.0
7800.0,5.0,1939,1950,793.0,1118.0,1.0,5.0,1.0,0.0,0.0,119900.0
12108.0,4.0,1955,1955,1440.0,1440.0,2.0,8.0,0.0,0.0,0.0,118000.0
7000.0,5.0,1960,2002,1134.0,1134.0,1.0,6.0,0.0,0.0,16.0,135000.0
13053.0,6.0,1923,2000,1053.0,1848.0,1.0,8.0,1.0,0.0,0.0,207000.0
8400.0,6.0,1925,1950,1390.0,1694.0,2.0,7.0,1.0,342.0,0.0,136500.0
6000.0,4.0,1954,2000,901.0,901.0,1.0,4.0,0.0,0.0,0.0,107900.0
6240.0,6.0,1938,1950,861.0,1409.0,1.0,6.0,1.0,225.0,0.0,126000.0
9600.0,5.0,1950,2007,1113.0,1113.0,1.0,5.0,1.0,0.0,80.0,147000.0
8574.0,6.0,1916,2000,1232.0,1232.0,1.0,6.0,1.0,0.0,0.0,147500.0
14418.0,9.0,2007,2007,1950.0,1950.0,2.0,7.0,1.0,156.0,207.0,383000.0
10400.0,7.0,1988,1988,1872.0,1872.0,2.0,6.0,1.0,197.0,39.0,241500.0
15564.0,6.0,1914,1995,676.0,1264.0,1.0,6.0,0.0,424.0,0.0,147500.0
13543.0,8.0,2005,2005,1168.0,2500.0,3.0,9.0,1.0,192.0,32.0,355000.0
6130.0,5.0,1924,1950,784.0,784.0,1.0,5.0,0.0,0.0,0.0,109500.0
5925.0,2.0,1940,1950,612.0,612.0,1.0,4.0,0.0,0.0,0.0,45000.0
9600.0,6.0,1953,1953,1644.0,1644.0,1.0,7.0,2.0,110.0,0.0,167000.0
8158.0,7.0,2002,2002,860.0,1729.0,2.0,7.0,0.0,386.0,63.0,200000.0
5220.0,5.0,1936,1950,879.0,879.0,1.0,4.0,0.0,0.0,108.0,80000.0
8172.0,5.0,1955,1990,864.0,864.0,1.0,5.0,0.0,0.0,0.0,115000.0
9000.0,6.0,1956,1956,1196.0,1196.0,1.0,6.0,1.0,0.0,44.0,139000.0
7844.0,6.0,1978,1978,672.0,1400.0,1.0,6.0,1.0,0.0,0.0,149500.0
9084.0,4.0,1940,1950,755.0,1510.0,1.0,7.0,1.0,120.0,0.0,108000.0
10800.0,4.0,1900,2000,694.0,1294.0,2.0,7.0,0.0,220.0,114.0,106250.0
8556.0,7.0,2006,2006,1240.0,1240.0,2.0,5.0,0.0,140.0,93.0,194000.0
9100.0,5.0,1962,1962,988.0,988.0,1.0,6.0,0.0,0.0,0.0,129500.0
8668.0,5.0,1968,1968,1560.0,1560.0,2.0,8.0,0.0,0.0,0.0,126000.0
11767.0,5.0,1950,1950,1368.0,1368.0,1.0,6.0,0.0,0.0,41.0,120000.0
8400.0,7.0,2004,2005,1484.0,1484.0,2.0,7.0,0.0,0.0,35.0,213000.0
3874.0,8.0,1980,1980,1226.0,1226.0,1.0,4.0,1.0,133.0,78.0,190000.0
8076.0,6.0,1993,1994,1169.0,1169.0,2.0,6.0,1.0,0.0,26.0,183500.0
10090.0,7.0,1963,1999,1035.0,1651.0,2.0,6.0,2.0,460.0,46.0,172000.0
8877.0,4.0,1938,1958,816.0,816.0,1.0,3.0,1.0,0.0,0.0,100000.0
11058.0,7.0,2007,2007,1564.0,1564.0,2.0,6.0,0.0,0.0,24.0,218836.0
10800.0,6.0,1905,2000,1221.0,1912.0,2.0,7.0,1.0,0.0,25.0,163000.0
10936.0,7.0,2006,2006,1525.0,1525.0,2.0,6.0,1.0,100.0,18.0,206580.0
8461.0,6.0,2005,2006,728.0,1456.0,2.0,8.0,1.0,0.0,24.0,163990.0
7518.0,5.0,1910,2004,665.0,1330.0,1.0,7.0,0.0,0.0,72.0,116500.0
8010.0,7.0,2002,2003,840.0,1720.0,2.0,7.0,1.0,138.0,48.0,188000.0
10050.0,5.0,1966,1966,1280.0,1280.0,2.0,6.0,1.0,140.0,40.0,175000.0
4740.0,8.0,1988,1988,1179.0,1179.0,2.0,5.0,0.0,0.0,108.0,182000.0
6978.0,5.0,1926,1980,960.0,960.0,1.0,5.0,0.0,0.0,0.0,103000.0
9240.0,6.0,1959,1998,988.0,988.0,2.0,6.0,0.0,156.0,0.0,149500.0
2304.0,7.0,1978,1978,1055.0,1055.0,2.0,4.0,0.0,108.0,32.0,142500.0
7223.0,5.0,1926,1950,1422.0,1422.0,1.0,6.0,0.0,0.0,0.0,136500.0
3612.0,6.0,1993,1994,630.0,1320.0,2.0,5.0,0.0,0.0,48.0,137000.0
12680.0,7.0,1988,1988,1688.0,1688.0,2.0,6.0,1.0,0.0,48.0,226500.0
10176.0,7.0,1990,1990,1341.0,1341.0,1.0,5.0,1.0,192.0,0.0,171500.0
10780.0,5.0,1976,1976,954.0,954.0,1.0,6.0,0.0,0.0,0.0,132500.0
8544.0,3.0,1949,1950,1040.0,1040.0,2.0,6.0,0.0,0.0,0.0,87500.0
10646.0,7.0,2001,2001,872.0,1789.0,2.0,7.0,1.0,0.0,0.0,223000.0
8400.0,6.0,1962,2005,1537.0,1537.0,1.0,7.0,1.0,0.0,36.0,174000.0
15428.0,5.0,1951,1991,884.0,884.0,1.0,4.0,0.0,0.0,0.0,142000.0
11216.0,8.0,2006,2006,1489.0,1489.0,2.0,7.0,1.0,0.0,140.0,232600.0
10140.0,6.0,1974,1999,1309.0,1309.0,1.0,5.0,1.0,265.0,0.0,181000.0
11428.0,8.0,2006,2006,1634.0,1634.0,2.0,7.0,1.0,0.0,44.0,250000.0
10421.0,7.0,1988,1988,980.0,1714.0,2.0,7.0,1.0,228.0,66.0,196500.0
13500.0,7.0,1879,1987,1312.0,2454.0,2.0,8.0,1.0,0.0,148.0,185000.0
9000.0,6.0,1969,1969,1216.0,1216.0,1.0,5.0,0.0,0.0,0.0,113000.0
9400.0,6.0,1975,1975,980.0,980.0,2.0,4.0,0.0,0.0,0.0,127500.0
2117.0,6.0,2000,2000,769.0,1573.0,2.0,4.0,0.0,0.0,32.0,177000.0
10625.0,6.0,2004,2004,1158.0,2443.0,2.0,9.0,1.0,193.0,127.0,265000.0
8413.0,8.0,1998,1998,1220.0,2362.0,2.0,8.0,2.0,147.0,0.0,312500.0
15676.0,8.0,1980,1980,2014.0,2014.0,2.0,6.0,2.0,462.0,0.0,275000.0
9950.0,7.0,1995,1995,1214.0,2520.0,2.0,9.0,1.0,224.0,114.0,290000.0
15410.0,6.0,1974,2002,1494.0,1494.0,2.0,7.0,2.0,296.0,0.0,169000.0
6000.0,5.0,1921,1950,616.0,616.0,1.0,4.0,0.0,0.0,0.0,89000.0
8402.0,6.0,1998,1998,789.0,1465.0,2.0,7.0,1.0,0.0,75.0,180400.0
10655.0,8.0,2003,2004,1629.0,1629.0,2.0,7.0,1.0,0.0,0.0,284000.0
10150.0,5.0,1958,1958,912.0,912.0,1.0,5.0,0.0,0.0,0.0,114500.0
10084.0,7.0,2005,2006,1552.0,1552.0,2.0,7.0,0.0,144.0,20.0,212900.0
16285.0,7.0,2001,2002,1430.0,1430.0,2.0,6.0,0.0,0.0,33.0,187100.0
3230.0,6.0,1999,1999,729.0,1458.0,2.0,5.0,1.0,0.0,32.0,176000.0
8320.0,7.0,2004,2004,770.0,1582.0,2.0,6.0,0.0,0.0,45.0,185900.0
6960.0,4.0,1970,1970,864.0,864.0,1.0,5.0,0.0,96.0,0.0,120500.0
6600.0,5.0,1982,2008,816.0,816.0,1.0,5.0,1.0,0.0,0.0,130500.0
8405.0,4.0,1945,1950,1088.0,1529.0,2.0,9.0,0.0,92.0,0.0,98000.0
8967.0,5.0,1920,1950,1077.0,1077.0,1.0,6.0,0.0,0.0,0.0,67000.0
10562.0,8.0,2007,2007,1610.0,2161.0,1.0,8.0,1.0,178.0,120.0,325624.0
12864.0,7.0,2002,2002,1409.0,1409.0,1.0,4.0,1.0,0.0,144.0,245000.0
13695.0,5.0,2004,2004,1114.0,1114.0,1.0,6.0,0.0,0.0,102.0,159000.0
10289.0,5.0,1965,1965,1073.0,1073.0,1.0,6.0,0.0,0.0,0.0,156000.0
11120.0,6.0,1984,1984,1232.0,1232.0,2.0,6.0,0.0,0.0,0.0,162500.0
9069.0,6.0,1993,1993,1440.0,1440.0,2.0,8.0,0.0,288.0,0.0,224500.0
7875.0,7.0,2003,2003,807.0,1509.0,2.0,8.0,1.0,0.0,75.0,180000.0
6600.0,5.0,1982,2005,845.0,845.0,1.0,6.0,0.0,0.0,0.0,134500.0
9150.0,6.0,1962,1962,1431.0,1431.0,1.0,6.0,1.0,64.0,110.0,165000.0
7150.0,5.0,1967,1967,892.0,892.0,1.0,5.0,0.0,0.0,0.0,100000.0
12285.0,7.0,1960,1960,1329.0,1329.0,1.0,5.0,2.0,0.0,0.0,176000.0
3684.0,7.0,2007,2007,1555.0,1555.0,2.0,7.0,1.0,143.0,20.0,174000.0
7006.0,6.0,1925,1950,788.0,1236.0,2.0,6.0,1.0,0.0,0.0,127000.0
8390.0,7.0,1999,1999,873.0,1651.0,2.0,7.0,1.0,0.0,103.0,185900.0
5784.0,5.0,1938,1996,886.0,886.0,1.0,4.0,0.0,144.0,20.0,91300.0
9135.0,6.0,2003,2003,1700.0,1700.0,2.0,7.0,0.0,192.0,23.0,200000.0
10496.0,6.0,1949,1950,1168.0,1846.0,2.0,7.0,1.0,0.0,0.0,143000.0
13650.0,5.0,1958,1958,1252.0,1920.0,2.0,8.0,1.0,0.0,0.0,172500.0
8308.0,4.0,1963,1963,1088.0,1088.0,1.0,4.0,0.0,0.0,0.0,110000.0
9450.0,4.0,1957,1957,1362.0,1362.0,1.0,6.0,1.0,0.0,0.0,140000.0
9317.0,6.0,2006,2006,1314.0,1314.0,2.0,6.0,1.0,0.0,22.0,176432.0
7153.0,6.0,1991,1991,1294.0,1294.0,2.0,6.0,0.0,112.0,51.0,179200.0
8814.0,7.0,2005,2007,1274.0,1274.0,2.0,6.0,0.0,264.0,98.0,203000.0
9849.0,7.0,2007,2007,1689.0,1689.0,2.0,7.0,0.0,0.0,56.0,248328.0
14463.0,9.0,2008,2008,1641.0,1641.0,2.0,7.0,0.0,0.0,95.0,316500.0
5190.0,7.0,1948,1950,617.0,1079.0,1.0,5.0,1.0,135.0,0.0,125600.0
9750.0,5.0,1959,1959,984.0,984.0,1.0,5.0,0.0,0.0,0.0,110000.0
6000.0,4.0,1920,1950,960.0,960.0,1.0,5.0,0.0,0.0,0.0,108500.0
8712.0,5.0,1952,1952,1044.0,1044.0,1.0,4.0,0.0,0.0,0.0,55993.0
11851.0,5.0,1948,2009,1027.0,1633.0,1.0,7.0,1.0,0.0,100.0,129000.0
13811.0,6.0,1987,1987,1137.0,1137.0,2.0,5.0,1.0,125.0,0.0,176000.0
10143.0,6.0,1963,1963,1380.0,1380.0,1.0,6.0,0.0,0.0,0.0,154000.0
18265.0,6.0,1986,1986,1256.0,1256.0,2.0,6.0,1.0,282.0,0.0,180000.0
12615.0,6.0,1950,2001,2158.0,2158.0,2.0,7.0,1.0,0.0,29.0,243000.0
9187.0,6.0,1983,1983,1080.0,1080.0,1.0,5.0,0.0,120.0,0.0,134000.0
9900.0,7.0,1993,1993,1372.0,2646.0,2.0,9.0,1.0,340.0,60.0,260000.0
8333.0,7.0,2006,2006,738.0,1491.0,2.0,7.0,1.0,100.0,30.0,168675.0
10147.0,6.0,1994,1994,924.0,1694.0,2.0,7.0,1.0,256.0,64.0,160000.0
5914.0,5.0,1890,1996,684.0,1080.0,1.0,5.0,0.0,0.0,165.0,95000.0
11646.0,6.0,2005,2006,704.0,1422.0,2.0,7.0,1.0,36.0,28.0,173000.0
7200.0,7.0,2006,2006,1301.0,1301.0,2.0,5.0,1.0,216.0,121.0,187750.0
9981.0,5.0,1967,1967,1073.0,1073.0,1.0,6.0,0.0,0.0,90.0,120000.0
8251.0,7.0,2005,2006,1506.0,1506.0,2.0,7.0,1.0,192.0,35.0,249000.0
10140.0,7.0,1967,1967,1334.0,1334.0,2.0,7.0,0.0,0.0,20.0,164500.0
8239.0,7.0,1986,1986,1295.0,1295.0,2.0,5.0,0.0,0.0,0.0,230000.0
5700.0,7.0,1929,1990,672.0,1344.0,1.0,6.0,1.0,0.0,0.0,140000.0
7200.0,5.0,1952,1952,732.0,732.0,1.0,4.0,0.0,0.0,68.0,118900.0
9178.0,8.0,2008,2008,1468.0,1468.0,2.0,6.0,1.0,192.0,142.0,239900.0
4043.0,6.0,1975,1975,1069.0,1069.0,2.0,4.0,1.0,0.0,55.0,146300.0
4224.0,5.0,1975,1975,1040.0,1040.0,1.0,6.0,0.0,0.0,100.0,124000.0
11235.0,5.0,1963,1963,999.0,999.0,1.0,6.0,0.0,40.0,176.0,130000.0
8450.0,7.0,2000,2001,1349.0,1349.0,2.0,6.0,0.0,120.0,55.0,179000.0
11851.0,7.0,1990,1990,1442.0,1442.0,2.0,5.0,0.0,0.0,34.0,180500.0
4608.0,4.0,1945,1950,747.0,747.0,1.0,4.0,0.0,0.0,0.0,80000.0
9262.0,8.0,2008,2009,1578.0,1578.0,2.0,7.0,1.0,0.0,36.0,287090.0
12702.0,5.0,1956,1956,882.0,882.0,1.0,4.0,0.0,0.0,45.0,97000.0
2938.0,7.0,2002,2002,1511.0,1511.0,2.0,5.0,1.0,130.0,30.0,246990.0
18160.0,6.0,1964,1964,1128.0,1128.0,1.0,6.0,1.0,0.0,108.0,154204.0
1680.0,5.0,1972,1972,630.0,1302.0,2.0,6.0,0.0,0.0,0.0,111750.0
10616.0,7.0,2007,2007,628.0,1356.0,2.0,6.0,1.0,100.0,24.0,177439.0
11308.0,9.0,2008,2008,1130.0,2184.0,2.0,10.0,1.0,0.0,102.0,335000.0
10480.0,7.0,1976,1976,1098.0,1964.0,2.0,8.0,1.0,0.0,69.0,205000.0
5118.0,8.0,1990,1990,1321.0,1321.0,1.0,4.0,1.0,0.0,64.0,212000.0
3811.0,8.0,2004,2005,1646.0,1646.0,2.0,5.0,1.0,128.0,53.0,246000.0
10825.0,7.0,1983,1983,1260.0,1260.0,2.0,6.0,0.0,152.0,0.0,181900.0
5500.0,5.0,1929,2001,926.0,1316.0,1.0,6.0,0.0,0.0,0.0,130000.0
9600.0,5.0,1910,2002,768.0,1432.0,2.0,7.0,0.0,270.0,0.0,132000.0
9317.0,7.0,1994,2001,1029.0,1958.0,2.0,7.0,1.0,202.0,93.0,220000.0
11838.0,8.0,2001,2001,1788.0,1788.0,2.0,7.0,1.0,202.0,151.0,236500.0
8004.0,8.0,2009,2009,832.0,1935.0,2.0,8.0,0.0,0.0,150.0,263435.0
